order_id,customer_id,product,amount,order_date,status,order_year_month
456,774.0,Keyboard,77.0,2026-03-24,pending,2026-03
457,503.0,Laptop,1242.0,2025-12-06,cancelled,2025-12
458,573.0,Webcam,64.0,2025-07-11,completed,2025-07
459,308.0,Webcam,57.0,2025-05-08,cancelled,2025-05
460,705.0,Monitor,391.0,2025-07-21,completed,2025-07
461,994.0,Mouse,53.0,2025-12-10,cancelled,2025-12
462,890.0,Headphones,180.0,2026-02-02,refunded,2026-02
463,383.0,SSD,156.0,2025-10-06,completed,2025-10
464,60.0,Keyboard,85.0,2025-08-19,refunded,2025-08
465,168.0,Laptop,1207.0,2025-12-05,cancelled,2025-12
466,365.0,Laptop,1208.0,2025-08-15,cancelled,2025-08
467,527.0,Monitor,439.0,2026-01-17,pending,2026-01
468,172.0,SSD,130.0,2026-01-04,cancelled,2026-01
469,309.0,Headphones,183.0,2025-10-04,cancelled,2025-10
470,844.0,Keyboard,65.0,2025-04-16,pending,2025-04
471,497.0,Charger,46.0,2026-01-24,pending,2026-01
472,227.0,Monitor,440.0,2025-10-07,completed,2025-10
473,120.0,Keyboard,124.0,2026-01-17,completed,2026-01
474,372.0,Keyboard,117.0,2025-11-17,refunded,2025-11
475,782.0,USB Cable,11.0,2025-12-24,cancelled,2025-12
476,228.0,Keyboard,119.0,2025-06-07,pending,2025-06
477,215.0,Keyboard,70.0,2025-11-20,refunded,2025-11
478,80.0,Laptop,1239.0,2025-05-05,refunded,2025-05
479,111.0,Laptop,1240.0,2026-02-02,completed,2026-02
480,45.0,Mouse,34.0,2025-12-03,completed,2025-12
481,943.0,RAM,83.0,2025-03-25,pending,2025-03
482,93.0,Keyboard,119.0,2025-09-03,cancelled,2025-09
483,165.0,SSD,159.0,2025-07-17,pending,2025-07
484,840.0,RAM,118.0,2025-04-07,completed,2025-04
485,988.0,Headphones,150.0,2025-10-20,completed,2025-10
486,220.0,SSD,164.0,2025-11-17,refunded,2025-11
487,451.0,Mouse,26.0,2025-04-25,cancelled,2025-04
488,527.0,Monitor,416.0,2025-06-25,completed,2025-06
489,478.0,Mouse,48.0,2025-12-24,pending,2025-12
490,296.0,SSD,156.0,2025-04-23,completed,2025-04
491,395.0,Headphones,169.0,2025-05-08,cancelled,2025-05
492,232.0,SSD,136.0,2025-07-11,cancelled,2025-07
493,878.0,Mouse,72.0,2026-03-12,refunded,2026-03
494,14.0,Webcam,93.0,2025-05-25,completed,2025-05
495,693.0,Mouse,22.0,2026-03-16,pending,2026-03
496,105.0,Keyboard,69.0,2025-11-19,cancelled,2025-11
497,610.0,Charger,32.0,2025-06-22,pending,2025-06
498,286.0,RAM,107.0,2025-04-09,cancelled,2025-04
499,966.0,Charger,47.0,2026-03-05,refunded,2026-03
500,497.0,SSD,127.0,2026-02-18,pending,2026-02
501,257.0,Webcam,81.0,2025-07-09,pending,2025-07
502,,Laptop,1243.0,2025-10-05,completed,2025-10
503,184.0,Charger,63.0,2025-05-14,cancelled,2025-05
504,99.0,Mouse,57.0,2025-09-19,refunded,2025-09
505,678.0,Webcam,81.0,2025-07-16,cancelled,2025-07
506,554.0,SSD,111.0,2026-02-20,completed,2026-02
507,122.0,Charger,53.0,2026-03-23,cancelled,2026-03
508,37.0,Laptop,1201.0,2025-10-31,cancelled,2025-10
509,442.0,Keyboard,84.0,2025-09-26,refunded,2025-09
510,692.0,Webcam,92.0,2025-11-30,refunded,2025-11
511,519.0,Laptop,1215.0,2025-11-21,cancelled,2025-11
512,,USB Cable,49.0,2025-04-09,cancelled,2025-04
513,47.0,Keyboard,118.0,2025-04-06,cancelled,2025-04
514,28.0,USB Cable,24.0,2025-05-14,completed,2025-05
515,422.0,USB Cable,3.0,2026-01-31,pending,2026-01
516,607.0,Mouse,73.0,2025-06-10,completed,2025-06
517,174.0,Laptop,1224.0,2025-05-12,cancelled,2025-05
518,433.0,RAM,102.0,2025-10-12,refunded,2025-10
519,603.0,Laptop,1210.0,2025-10-26,refunded,2025-10
520,101.0,Webcam,56.0,2025-07-03,pending,2025-07
521,784.0,USB Cable,10.0,2025-12-15,cancelled,2025-12
522,509.0,Mouse,68.0,2025-08-25,pending,2025-08
523,588.0,Charger,76.0,2025-10-11,pending,2025-10
524,735.0,RAM,76.0,2025-06-27,cancelled,2025-06
525,544.0,Webcam,77.0,2025-11-16,pending,2025-11
526,844.0,Headphones,172.0,2025-05-22,cancelled,2025-05
527,205.0,Charger,50.0,2025-09-06,cancelled,2025-09
528,782.0,SSD,121.0,2026-03-04,completed,2026-03
529,192.0,RAM,101.0,2025-11-26,pending,2025-11
530,961.0,Webcam,67.0,2026-03-03,refunded,2026-03
531,62.0,SSD,122.0,2025-05-15,cancelled,2025-05
532,765.0,Headphones,194.0,2025-06-06,refunded,2025-06
533,934.0,Mouse,55.0,2025-11-09,pending,2025-11
534,294.0,Keyboard,81.0,2025-06-30,pending,2025-06
535,197.0,Laptop,1205.0,2025-11-10,cancelled,2025-11
536,447.0,Charger,66.0,2025-11-15,completed,2025-11
537,30.0,Headphones,190.0,2025-12-10,cancelled,2025-12
538,873.0,Laptop,1236.0,2025-10-16,refunded,2025-10
539,919.0,Mouse,35.0,2025-11-16,cancelled,2025-11
540,417.0,USB Cable,42.0,2025-09-27,completed,2025-09
541,863.0,Keyboard,80.0,2025-05-23,completed,2025-05
542,124.0,SSD,152.0,2026-01-18,cancelled,2026-01
543,615.0,Mouse,64.0,2025-07-17,cancelled,2025-07
544,400.0,Monitor,449.0,2026-01-06,refunded,2026-01
545,220.0,Headphones,168.0,2025-08-09,refunded,2025-08
546,503.0,SSD,133.0,2026-03-11,completed,2026-03
547,700.0,Monitor,407.0,2025-06-22,pending,2025-06
548,842.0,Headphones,141.0,2025-06-30,completed,2025-06
549,964.0,Laptop,1234.0,2025-10-04,pending,2025-10
550,655.0,USB Cable,57.0,2025-11-29,completed,2025-11
551,454.0,Charger,25.0,2025-08-19,refunded,2025-08
552,309.0,Mouse,74.0,2025-07-22,pending,2025-07
553,165.0,Webcam,90.0,2025-04-25,cancelled,2025-04
554,417.0,Laptop,1207.0,2026-02-19,completed,2026-02
555,483.0,Charger,84.0,2026-01-02,cancelled,2026-01
556,840.0,Mouse,67.0,2025-05-16,pending,2025-05
557,,Charger,63.0,2026-01-10,cancelled,2026-01
558,54.0,Keyboard,105.0,2025-07-02,refunded,2025-07
559,411.0,Monitor,430.0,2025-04-28,cancelled,2025-04
560,162.0,Monitor,423.0,2026-03-17,pending,2026-03
561,812.0,USB Cable,28.0,2025-06-13,refunded,2025-06
562,178.0,RAM,122.0,2026-03-07,cancelled,2026-03
563,425.0,USB Cable,11.0,2026-01-04,refunded,2026-01
564,906.0,RAM,84.0,2025-05-08,completed,2025-05
565,663.0,RAM,110.0,2025-10-02,pending,2025-10
566,204.0,Headphones,184.0,2026-02-07,pending,2026-02
567,615.0,Headphones,149.0,2025-10-25,completed,2025-10
568,581.0,Mouse,15.0,2026-01-13,refunded,2026-01
569,848.0,Webcam,57.0,2025-04-27,pending,2025-04
570,883.0,Headphones,158.0,2025-07-29,refunded,2025-07
571,212.0,RAM,83.0,2025-10-19,cancelled,2025-10
572,185.0,Charger,75.0,2025-07-05,pending,2025-07
573,242.0,RAM,98.0,2025-07-01,pending,2025-07
574,470.0,Mouse,15.0,2025-04-29,refunded,2025-04
575,710.0,Charger,68.0,2025-04-10,pending,2025-04
576,754.0,RAM,86.0,2025-07-18,completed,2025-07
577,341.0,Monitor,420.0,2025-12-24,cancelled,2025-12
578,991.0,RAM,100.0,2025-05-29,completed,2025-05
579,391.0,Headphones,165.0,2026-01-13,cancelled,2026-01
580,43.0,RAM,81.0,2025-11-27,cancelled,2025-11
581,348.0,Webcam,58.0,2026-01-06,completed,2026-01
582,146.0,Headphones,147.0,2025-10-11,cancelled,2025-10
583,893.0,Headphones,187.0,2026-02-09,cancelled,2026-02
584,898.0,Headphones,179.0,2025-08-18,cancelled,2025-08
585,169.0,USB Cable,47.0,2025-10-26,refunded,2025-10
586,874.0,Webcam,53.0,2025-06-26,pending,2025-06
587,37.0,Webcam,66.0,2025-11-30,pending,2025-11
588,917.0,Webcam,52.0,2025-12-10,refunded,2025-12
589,497.0,Webcam,81.0,2025-11-19,completed,2025-11
590,127.0,USB Cable,5.0,2025-05-15,pending,2025-05
591,173.0,SSD,162.0,2025-10-17,cancelled,2025-10
592,218.0,RAM,70.0,2025-06-29,pending,2025-06
593,,Webcam,93.0,2026-02-23,completed,2026-02
594,698.0,Mouse,40.0,2025-11-12,cancelled,2025-11
595,858.0,USB Cable,9.0,2025-08-06,completed,2025-08
596,,Webcam,79.0,2026-01-02,cancelled,2026-01
597,994.0,Laptop,1231.0,2025-11-27,refunded,2025-11
598,752.0,RAM,78.0,2025-08-24,pending,2025-08
599,290.0,USB Cable,51.0,2025-09-07,completed,2025-09
600,617.0,Charger,30.0,2025-08-31,refunded,2025-08
601,790.0,Charger,30.0,2025-07-31,completed,2025-07
602,799.0,Charger,43.0,2025-09-11,pending,2025-09
603,443.0,Headphones,197.0,2025-07-06,pending,2025-07
604,377.0,SSD,122.0,2026-03-07,refunded,2026-03
605,275.0,RAM,108.0,2025-09-30,refunded,2025-09
606,378.0,RAM,81.0,2025-12-11,refunded,2025-12
607,526.0,USB Cable,29.0,2026-02-25,pending,2026-02
608,954.0,Webcam,83.0,2025-06-15,completed,2025-06
609,929.0,Webcam,69.0,2025-11-11,pending,2025-11
610,308.0,Monitor,423.0,2025-04-24,refunded,2025-04
611,79.0,Laptop,1222.0,2025-07-13,completed,2025-07
612,476.0,RAM,122.0,2025-12-31,cancelled,2025-12
613,788.0,SSD,111.0,2026-01-27,completed,2026-01
614,806.0,Keyboard,118.0,2025-11-11,refunded,2025-11
615,722.0,Headphones,160.0,2025-04-21,refunded,2025-04
616,828.0,Headphones,161.0,2025-06-19,pending,2025-06
617,,Headphones,195.0,2025-04-27,completed,2025-04
618,405.0,Mouse,15.0,2025-10-20,pending,2025-10
619,415.0,RAM,116.0,2025-04-23,refunded,2025-04
620,632.0,USB Cable,44.0,2025-07-06,refunded,2025-07
621,139.0,Laptop,1202.0,2026-02-27,completed,2026-02
622,193.0,Laptop,1203.0,2026-01-13,refunded,2026-01
623,447.0,SSD,122.0,2025-03-27,completed,2025-03
624,486.0,Charger,26.0,2026-03-06,completed,2026-03
625,720.0,Webcam,80.0,2025-11-26,refunded,2025-11
626,,Monitor,408.0,2026-02-28,refunded,2026-02
627,646.0,Charger,51.0,2025-05-12,refunded,2025-05
628,568.0,Headphones,142.0,2025-09-22,refunded,2025-09
629,743.0,RAM,129.0,2025-11-29,refunded,2025-11
630,20.0,Charger,61.0,2025-11-26,cancelled,2025-11
631,664.0,Charger,81.0,2025-10-04,refunded,2025-10
632,662.0,USB Cable,28.0,2025-05-08,refunded,2025-05
633,197.0,Webcam,72.0,2025-03-29,refunded,2025-03
634,931.0,USB Cable,58.0,2025-06-01,refunded,2025-06
635,729.0,Charger,51.0,2026-01-22,cancelled,2026-01
636,865.0,Keyboard,104.0,2025-03-26,pending,2025-03
637,684.0,Webcam,58.0,2025-08-26,pending,2025-08
638,104.0,Charger,85.0,2025-10-05,refunded,2025-10
639,49.0,Laptop,1212.0,2025-07-28,cancelled,2025-07
640,848.0,SSD,112.0,2026-03-22,completed,2026-03
641,233.0,Mouse,50.0,2025-11-20,pending,2025-11
642,804.0,USB Cable,49.0,2026-02-23,completed,2026-02
643,918.0,Keyboard,119.0,2026-03-24,completed,2026-03
644,449.0,Webcam,103.0,2026-03-04,completed,2026-03
645,625.0,Mouse,67.0,2025-11-29,completed,2025-11
646,121.0,Monitor,448.0,2025-04-08,cancelled,2025-04
647,453.0,SSD,141.0,2025-09-04,completed,2025-09
648,839.0,Keyboard,72.0,2025-05-24,pending,2025-05
649,788.0,Laptop,1205.0,2026-02-27,refunded,2026-02
650,88.0,Headphones,163.0,2025-12-28,refunded,2025-12
651,156.0,SSD,136.0,2026-02-17,pending,2026-02
652,941.0,Charger,82.0,2025-05-26,refunded,2025-05
653,699.0,USB Cable,60.0,2025-08-05,completed,2025-08
654,735.0,SSD,170.0,2025-05-11,completed,2025-05
655,791.0,Keyboard,92.0,2025-07-31,completed,2025-07
656,945.0,Keyboard,122.0,2025-04-11,completed,2025-04
657,819.0,SSD,128.0,2025-09-21,refunded,2025-09
658,,Headphones,186.0,2025-05-25,cancelled,2025-05
659,287.0,SSD,149.0,2026-03-13,pending,2026-03
660,211.0,SSD,149.0,2025-07-25,refunded,2025-07
661,801.0,Charger,74.0,2025-11-27,pending,2025-11
662,551.0,USB Cable,24.0,2026-01-22,pending,2026-01
663,219.0,Mouse,47.0,2026-01-29,cancelled,2026-01
664,164.0,Laptop,1191.0,2026-01-31,cancelled,2026-01
665,744.0,Charger,57.0,2025-07-08,completed,2025-07
666,266.0,SSD,132.0,2025-09-16,completed,2025-09
667,128.0,Webcam,69.0,2025-06-28,completed,2025-06
668,825.0,RAM,106.0,2025-03-24,pending,2025-03
669,804.0,RAM,113.0,2025-11-10,pending,2025-11
670,254.0,Mouse,35.0,2025-08-15,pending,2025-08
671,101.0,Keyboard,110.0,2026-02-24,refunded,2026-02
672,64.0,Charger,81.0,2026-02-27,pending,2026-02
673,379.0,SSD,135.0,2026-03-10,refunded,2026-03
674,652.0,Charger,53.0,2025-09-28,refunded,2025-09
675,167.0,Keyboard,97.0,2026-02-13,pending,2026-02
676,992.0,SSD,165.0,2026-03-01,completed,2026-03
677,34.0,Keyboard,125.0,2026-02-13,cancelled,2026-02
678,873.0,Charger,32.0,2026-01-28,completed,2026-01
679,536.0,Keyboard,72.0,2025-04-14,cancelled,2025-04
680,302.0,Webcam,51.0,2025-03-26,pending,2025-03
681,50.0,Headphones,196.0,2025-09-08,cancelled,2025-09
682,501.0,Laptop,1197.0,2025-07-11,cancelled,2025-07
683,493.0,RAM,89.0,2025-05-02,refunded,2025-05
684,487.0,RAM,78.0,2025-07-29,pending,2025-07
685,461.0,Webcam,59.0,2025-12-13,cancelled,2025-12
686,639.0,Charger,49.0,2025-08-18,pending,2025-08
687,47.0,Webcam,97.0,2025-03-27,cancelled,2025-03
688,725.0,Laptop,1226.0,2025-08-28,cancelled,2025-08
689,573.0,Mouse,27.0,2025-06-04,completed,2025-06
690,769.0,Webcam,82.0,2025-10-03,completed,2025-10
691,185.0,Laptop,1207.0,2026-02-15,pending,2026-02
692,909.0,RAM,98.0,2025-08-21,completed,2025-08
693,,RAM,72.0,2026-02-21,refunded,2026-02
694,448.0,Keyboard,91.0,2025-03-26,completed,2025-03
695,264.0,Mouse,22.0,2025-12-30,completed,2025-12
696,188.0,Headphones,189.0,2025-06-23,completed,2025-06
697,695.0,Keyboard,68.0,2025-09-12,cancelled,2025-09
698,306.0,Charger,31.0,2025-08-07,cancelled,2025-08
699,265.0,Charger,85.0,2025-08-04,completed,2025-08
700,612.0,RAM,85.0,2026-02-13,refunded,2026-02
701,973.0,Mouse,32.0,2025-10-06,completed,2025-10
702,68.0,Webcam,51.0,2025-06-30,refunded,2025-06
703,20.0,Headphones,175.0,2026-03-21,completed,2026-03
704,805.0,Keyboard,84.0,2025-11-19,refunded,2025-11
705,513.0,Monitor,440.0,2025-08-31,pending,2025-08
706,801.0,Monitor,424.0,2025-05-14,refunded,2025-05
707,43.0,Laptop,1242.0,2025-12-22,refunded,2025-12
708,669.0,Keyboard,65.0,2025-03-26,completed,2025-03
709,613.0,Headphones,193.0,2026-02-10,refunded,2026-02
710,218.0,RAM,123.0,2025-12-08,cancelled,2025-12
711,577.0,Mouse,34.0,2025-05-03,completed,2025-05
712,144.0,SSD,127.0,2025-07-06,refunded,2025-07
713,822.0,USB Cable,56.0,2025-05-11,cancelled,2025-05
714,725.0,Webcam,67.0,2025-08-25,pending,2025-08
715,216.0,Webcam,80.0,2025-07-23,cancelled,2025-07
716,,Laptop,1219.0,2025-04-04,refunded,2025-04
717,178.0,Charger,60.0,2025-11-22,refunded,2025-11
718,807.0,Mouse,49.0,2026-03-06,completed,2026-03
719,456.0,Mouse,37.0,2026-03-10,refunded,2026-03
720,182.0,Laptop,1197.0,2026-03-18,refunded,2026-03
721,10.0,Monitor,437.0,2025-05-06,completed,2025-05
722,727.0,USB Cable,12.0,2025-09-18,completed,2025-09
723,828.0,Monitor,404.0,2025-09-21,refunded,2025-09
724,505.0,RAM,83.0,2025-11-28,completed,2025-11
725,406.0,Mouse,70.0,2025-05-09,cancelled,2025-05
726,566.0,Monitor,432.0,2025-12-23,pending,2025-12
727,67.0,Keyboard,81.0,2026-01-03,pending,2026-01
728,281.0,Monitor,444.0,2025-08-17,completed,2025-08
729,546.0,RAM,100.0,2025-12-14,refunded,2025-12
730,690.0,Laptop,1244.0,2025-12-20,cancelled,2025-12
731,281.0,Mouse,58.0,2026-01-20,refunded,2026-01
732,45.0,Monitor,393.0,2025-05-11,cancelled,2025-05
733,324.0,Laptop,1215.0,2026-03-09,pending,2026-03
734,828.0,Laptop,1237.0,2026-01-08,pending,2026-01
735,77.0,Monitor,402.0,2025-05-09,pending,2025-05
736,,Mouse,16.0,2025-07-27,refunded,2025-07
737,817.0,USB Cable,53.0,2025-03-28,cancelled,2025-03
738,982.0,USB Cable,53.0,2025-11-29,completed,2025-11
739,243.0,Mouse,64.0,2025-04-12,refunded,2025-04
740,593.0,Mouse,20.0,2026-01-21,completed,2026-01
741,912.0,Mouse,65.0,2025-08-28,pending,2025-08
742,57.0,Headphones,179.0,2025-10-28,refunded,2025-10
743,573.0,Laptop,1208.0,2025-03-26,refunded,2025-03
744,421.0,Monitor,445.0,2025-09-15,completed,2025-09
745,439.0,RAM,109.0,2025-07-05,completed,2025-07
746,802.0,Laptop,1219.0,2025-04-23,cancelled,2025-04
747,13.0,RAM,115.0,2025-08-27,completed,2025-08
748,927.0,RAM,78.0,2025-11-05,cancelled,2025-11
749,636.0,Webcam,61.0,2025-12-15,pending,2025-12
750,131.0,Headphones,177.0,2025-05-31,refunded,2025-05
751,367.0,Headphones,177.0,2025-07-04,pending,2025-07
752,352.0,Headphones,163.0,2025-05-05,completed,2025-05
753,149.0,Laptop,1205.0,2025-06-28,completed,2025-06
754,206.0,Monitor,440.0,2025-12-05,completed,2025-12
755,712.0,Webcam,88.0,2025-11-22,cancelled,2025-11
756,344.0,RAM,89.0,2025-08-28,refunded,2025-08
757,898.0,Laptop,1221.0,2025-09-13,pending,2025-09
758,710.0,Monitor,419.0,2026-01-04,pending,2026-01
759,976.0,USB Cable,51.0,2025-04-30,refunded,2025-04
760,7.0,USB Cable,0.0,2025-12-16,completed,2025-12
761,146.0,Headphones,168.0,2025-11-02,pending,2025-11
762,369.0,Laptop,1191.0,2025-06-01,pending,2025-06
763,907.0,Headphones,186.0,2026-01-30,pending,2026-01
764,183.0,Monitor,391.0,2025-11-09,pending,2025-11
765,22.0,Keyboard,89.0,2025-05-17,completed,2025-05
766,468.0,Monitor,413.0,2025-05-07,cancelled,2025-05
767,819.0,RAM,126.0,2025-08-17,refunded,2025-08
768,148.0,Keyboard,115.0,2025-07-02,pending,2025-07
769,384.0,USB Cable,38.0,2025-06-02,refunded,2025-06
770,48.0,RAM,107.0,2025-05-16,pending,2025-05
771,153.0,USB Cable,15.0,2025-03-30,completed,2025-03
772,130.0,SSD,147.0,2025-06-05,refunded,2025-06
773,482.0,RAM,74.0,2026-02-03,pending,2026-02
774,661.0,SSD,133.0,2025-08-10,refunded,2025-08
775,730.0,USB Cable,33.0,2025-10-02,refunded,2025-10
776,275.0,RAM,95.0,2025-12-05,completed,2025-12
777,463.0,Monitor,415.0,2026-03-17,pending,2026-03
778,586.0,Keyboard,124.0,2025-06-13,cancelled,2025-06
779,770.0,Mouse,33.0,2025-08-26,refunded,2025-08
780,43.0,Webcam,82.0,2025-04-15,cancelled,2025-04
781,419.0,USB Cable,51.0,2025-08-27,refunded,2025-08
782,184.0,Webcam,64.0,2025-04-11,cancelled,2025-04
783,85.0,Headphones,193.0,2025-05-03,completed,2025-05
784,101.0,Mouse,19.0,2025-08-04,cancelled,2025-08
785,202.0,USB Cable,16.0,2026-03-04,cancelled,2026-03
786,866.0,Headphones,152.0,2025-12-09,pending,2025-12
787,758.0,SSD,139.0,2025-06-22,cancelled,2025-06
788,843.0,USB Cable,50.0,2026-02-14,refunded,2026-02
789,776.0,Laptop,1220.0,2025-05-29,pending,2025-05
790,741.0,Monitor,420.0,2025-03-24,pending,2025-03
791,776.0,Webcam,96.0,2025-11-20,refunded,2025-11
792,867.0,Monitor,417.0,2025-07-19,refunded,2025-07
793,572.0,Laptop,1213.0,2025-07-06,pending,2025-07
794,966.0,Laptop,1221.0,2025-07-04,cancelled,2025-07
795,,Charger,73.0,2025-10-31,cancelled,2025-10
796,805.0,Laptop,1249.0,2025-08-28,pending,2025-08
797,339.0,RAM,110.0,2025-06-24,refunded,2025-06
798,401.0,Mouse,49.0,2025-09-19,refunded,2025-09
799,584.0,Webcam,90.0,2025-07-24,cancelled,2025-07
800,567.0,Keyboard,67.0,2025-05-03,refunded,2025-05
801,934.0,Charger,43.0,2025-11-23,pending,2025-11
802,72.0,Webcam,53.0,2025-11-28,cancelled,2025-11
803,881.0,Charger,50.0,2025-12-30,pending,2025-12
804,429.0,Webcam,97.0,2025-05-10,completed,2025-05
805,212.0,Keyboard,120.0,2025-08-02,pending,2025-08
806,681.0,Webcam,60.0,2026-01-14,cancelled,2026-01
807,702.0,Webcam,80.0,2025-12-20,pending,2025-12
808,66.0,Charger,63.0,2025-10-25,pending,2025-10
809,901.0,Webcam,79.0,2025-10-31,refunded,2025-10
810,295.0,Webcam,72.0,2025-06-19,cancelled,2025-06
811,871.0,Keyboard,91.0,2025-07-02,pending,2025-07
812,443.0,Webcam,74.0,2025-10-23,pending,2025-10
813,716.0,Laptop,1205.0,2025-04-24,pending,2025-04
814,299.0,Mouse,59.0,2025-05-01,pending,2025-05
815,781.0,SSD,117.0,2025-11-09,cancelled,2025-11
816,785.0,USB Cable,26.0,2025-10-30,refunded,2025-10
817,46.0,Webcam,51.0,2025-04-08,completed,2025-04
818,473.0,Charger,46.0,2026-03-13,refunded,2026-03
819,11.0,Headphones,147.0,2026-02-10,pending,2026-02
820,497.0,Webcam,54.0,2026-01-17,completed,2026-01
821,973.0,Webcam,58.0,2025-06-02,refunded,2025-06
822,175.0,Laptop,1228.0,2025-09-03,completed,2025-09
823,,Charger,35.0,2025-04-29,completed,2025-04
824,280.0,Keyboard,93.0,2026-03-03,cancelled,2026-03
825,915.0,SSD,123.0,2025-11-05,refunded,2025-11
826,831.0,SSD,151.0,2025-07-12,completed,2025-07
827,54.0,RAM,70.0,2025-09-13,completed,2025-09
828,,Monitor,413.0,2025-12-27,pending,2025-12
829,29.0,Laptop,1211.0,2025-10-05,pending,2025-10
830,982.0,Mouse,66.0,2025-05-19,pending,2025-05
831,525.0,Mouse,67.0,2025-05-09,cancelled,2025-05
832,640.0,Monitor,449.0,2025-08-24,refunded,2025-08
833,219.0,Mouse,37.0,2025-12-09,cancelled,2025-12
834,324.0,Laptop,1214.0,2026-02-13,pending,2026-02
835,835.0,Headphones,181.0,2025-12-26,cancelled,2025-12
836,421.0,Headphones,189.0,2026-01-27,refunded,2026-01
837,550.0,RAM,80.0,2025-10-15,cancelled,2025-10
838,647.0,Charger,68.0,2025-07-29,pending,2025-07
839,,USB Cable,54.0,2025-08-04,refunded,2025-08
840,934.0,RAM,98.0,2025-11-09,refunded,2025-11
841,516.0,RAM,115.0,2025-05-05,completed,2025-05
842,919.0,Mouse,34.0,2025-08-30,pending,2025-08
843,635.0,Mouse,18.0,2025-09-16,pending,2025-09
844,156.0,Charger,38.0,2025-10-01,completed,2025-10
845,969.0,Webcam,97.0,2026-03-07,cancelled,2026-03
846,806.0,Laptop,1223.0,2026-01-07,refunded,2026-01
847,25.0,Monitor,444.0,2025-05-24,cancelled,2025-05
848,56.0,Monitor,441.0,2025-07-02,pending,2025-07
849,330.0,Keyboard,93.0,2026-03-13,completed,2026-03
850,977.0,Monitor,393.0,2025-07-08,pending,2025-07
851,178.0,RAM,105.0,2026-03-08,pending,2026-03
852,743.0,Webcam,69.0,2025-04-15,pending,2025-04
853,181.0,RAM,85.0,2026-03-14,cancelled,2026-03
854,651.0,Monitor,407.0,2025-06-01,refunded,2025-06
855,408.0,Charger,35.0,2026-01-16,refunded,2026-01
856,753.0,Charger,73.0,2025-09-21,pending,2025-09
857,21.0,Charger,52.0,2025-10-04,completed,2025-10
858,610.0,SSD,119.0,2025-09-27,pending,2025-09
859,465.0,Headphones,164.0,2025-04-20,refunded,2025-04
860,481.0,Monitor,420.0,2025-08-31,pending,2025-08
861,748.0,USB Cable,31.0,2025-09-26,refunded,2025-09
862,994.0,USB Cable,24.0,2025-10-15,refunded,2025-10
863,73.0,Charger,81.0,2025-08-13,completed,2025-08
864,955.0,RAM,80.0,2025-11-01,pending,2025-11
865,790.0,USB Cable,32.0,2025-06-07,refunded,2025-06
866,60.0,Charger,84.0,2025-03-25,refunded,2025-03
867,36.0,USB Cable,40.0,2025-10-19,completed,2025-10
868,268.0,RAM,99.0,2025-10-26,pending,2025-10
869,975.0,Keyboard,65.0,2025-03-27,completed,2025-03
870,939.0,Charger,50.0,2026-02-26,completed,2026-02
871,434.0,Keyboard,118.0,2025-09-27,refunded,2025-09
872,991.0,SSD,152.0,2025-09-24,refunded,2025-09
873,771.0,Mouse,21.0,2025-12-12,cancelled,2025-12
874,215.0,Charger,56.0,2025-06-26,cancelled,2025-06
875,504.0,Laptop,1196.0,2026-01-30,completed,2026-01
876,427.0,Headphones,186.0,2025-07-10,refunded,2025-07
877,721.0,Keyboard,77.0,2025-06-30,refunded,2025-06
878,462.0,RAM,122.0,2025-05-06,pending,2025-05
879,188.0,Monitor,406.0,2025-06-13,refunded,2025-06
880,112.0,Keyboard,70.0,2025-10-05,cancelled,2025-10
881,66.0,USB Cable,1.0,2025-07-08,pending,2025-07
882,,Laptop,1193.0,2025-11-13,cancelled,2025-11
883,,Laptop,1196.0,2026-03-03,pending,2026-03
884,618.0,SSD,158.0,2025-07-03,cancelled,2025-07
885,346.0,RAM,97.0,2025-05-11,cancelled,2025-05
886,323.0,Monitor,450.0,2026-02-06,cancelled,2026-02
887,,USB Cable,55.0,2025-04-11,cancelled,2025-04
