order_id,customer_id,product,amount,order_date,status
652,941,Charger,82,2025-05-26,refunded
653,699,USB Cable,60,2025-08-05,completed
654,735,SSD,170,2025-05-11,completed
655,791,Keyboard,92,2025-07-31,completed
656,945,Keyboard,122,2025-04-11,completed
657,819,SSD,128,2025-09-21,refunded
658,,Headphones,186,2025-05-25,canceled
659,287,SSD,149,2026-03-13,pending
660,211,SSD,149,2025-07-25,refunded
661,801,Charger,74,2025-11-27,pending
662,551,USB Cable,24,2026-01-22,pending
663,219,Mouse,47,2026-01-29,canceled
664,164,Laptop,1191,2026-01-31,canceled
665,744,Charger,57,2025-07-08,completed
666,266,SSD,132,2025-09-16,completed
667,128,Webcam,69,2025-06-28,completed
668,825,RAM,106,2025-03-24,pending
669,804,RAM,113,2025-11-10,pending
670,254,Mouse,35,2025-08-15,pending
671,101,Keyboard,110,2026-02-24,refunded
672,64,Charger,81,2026-02-27,pending
673,379,SSD,135,2026-03-10,refunded
674,652,Charger,53,2025-09-28,refunded
675,167,Keyboard,97,2026-02-13,pending
676,992,SSD,165,2026-03-01,completed
677,34,Keyboard,125,2026-02-13,canceled
678,873,Charger,32,2026-01-28,completed
679,536,Keyboard,72,2025-04-14,canceled
680,302,Webcam,51,2025-03-26,pending
681,50,Headphones,196,2025-09-08,canceled
682,501,Laptop,1197,2025-07-11,canceled
683,493,RAM,89,2025-05-02,refunded
684,487,RAM,78,2025-07-29,pending
685,461,Webcam,59,2025-12-13,canceled
686,639,Charger,49,2025-08-18,pending
687,47,Webcam,97,2025-03-27,canceled
688,725,Laptop,1226,2025-08-28,canceled
689,573,Mouse,27,2025-06-04,completed
690,769,Webcam,82,2025-10-03,completed
691,185,Laptop,1207,2026-02-15,pending
692,909,RAM,98,2025-08-21,completed
693,,RAM,72,2026-02-21,refunded
694,448,Keyboard,91,2025-03-26,completed
695,264,Mouse,22,2025-12-30,completed
696,188,Headphones,189,2025-06-23,completed
697,695,Keyboard,68,2025-09-12,canceled
698,306,Charger,31,2025-08-07,canceled
699,265,Charger,85,2025-08-04,completed
700,612,RAM,85,2026-02-13,refunded
701,973,Mouse,32,2025-10-06,completed
702,68,Webcam,51,2025-06-30,refunded
703,20,Headphones,175,2026-03-21,completed
704,805,Keyboard,84,2025-11-19,refunded
705,513,Monitor,440,2025-08-31,pending
706,801,Monitor,424,2025-05-14,refunded
707,43,Laptop,1242,2025-12-22,refunded
708,669,Keyboard,65,2025-03-26,completed
709,613,Headphones,193,2026-02-10,refunded
710,218,RAM,123,2025-12-08,canceled
711,577,Mouse,34,2025-05-03,completed
712,144,SSD,127,2025-07-06,refunded
713,822,USB Cable,56,2025-05-11,canceled
714,725,Webcam,67,2025-08-25,pending
715,216,Webcam,,2025-07-23,canceled
716,,Laptop,,2025-04-04,refunded
717,178,Charger,60,2025-11-22,refunded
718,807,Mouse,49,2026-03-06,completed
719,456,Mouse,37,2026-03-10,refunded
720,182,Laptop,1197,2026-03-18,refunded
721,10,Monitor,437,2025-05-06,completed
722,727,USB Cable,12,2025-09-18,completed
723,828,Monitor,404,2025-09-21,refunded
724,505,RAM,83,2025-11-28,completed
725,406,Mouse,70,2025-05-09,canceled
726,566,Monitor,432,2025-12-23,pending
727,67,Keyboard,81,2026-01-03,pending
728,281,Monitor,444,2025-08-17,completed
729,546,RAM,,2025-12-14,refunded
730,690,Laptop,1244,2025-12-20,canceled
731,281,Mouse,58,2026-01-20,refunded
732,45,Monitor,393,2025-05-11,canceled
733,324,Laptop,1215,2026-03-09,pending
734,828,Laptop,1237,2026-01-08,pending
735,77,Monitor,402,2025-05-09,pending
736,,Mouse,16,2025-07-27,refunded
737,817,USB Cable,53,2025-03-28,canceled
738,982,USB Cable,53,2025-11-29,completed
739,243,Mouse,64,2025-04-12,refunded
740,593,Mouse,20,2026-01-21,completed
741,912,Mouse,65,2025-08-28,pending
742,57,Headphones,179,2025-10-28,refunded
743,573,Laptop,1208,2025-03-26,refunded
744,421,Monitor,445,2025-09-15,completed
745,439,RAM,109,2025-07-05,completed
746,802,Laptop,1219,2025-04-23,canceled
747,13,RAM,115,2025-08-27,completed
748,927,RAM,78,2025-11-05,canceled
749,636,Webcam,61,2025-12-15,pending
750,131,Headphones,177,2025-05-31,refunded
751,367,Headphones,177,2025-07-04,pending
752,352,Headphones,163,2025-05-05,completed
753,149,Laptop,1205,2025-06-28,completed
754,206,Monitor,440,2025-12-05,completed
755,712,Webcam,88,2025-11-22,canceled
756,344,RAM,89,2025-08-28,refunded
757,898,Laptop,1221,2025-09-13,pending
758,710,Monitor,419,2026-01-04,pending
759,976,USB Cable,51,2025-04-30,refunded
760,7,USB Cable,0,2025-12-16,completed
761,146,Headphones,168,2025-11-02,pending
762,369,Laptop,1191,2025-06-01,pending
763,907,Headphones,186,2026-01-30,pending
764,183,Monitor,391,2025-11-09,pending
765,22,Keyboard,89,2025-05-17,completed
766,468,Monitor,413,2025-05-07,canceled
767,819,RAM,126,2025-08-17,refunded
768,148,Keyboard,115,2025-07-02,pending
769,384,USB Cable,38,2025-06-02,refunded
770,48,RAM,107,2025-05-16,pending
771,153,USB Cable,15,2025-03-30,completed
772,130,SSD,147,2025-06-05,refunded
773,482,RAM,74,2026-02-03,pending
774,661,SSD,133,2025-08-10,refunded
775,730,USB Cable,33,2025-10-02,refunded
776,275,RAM,95,2025-12-05,completed
777,463,Monitor,415,2026-03-17,pending
778,586,Keyboard,124,2025-06-13,canceled
779,770,Mouse,33,2025-08-26,refunded
780,43,Webcam,82,2025-04-15,canceled
781,419,USB Cable,51,2025-08-27,refunded
782,184,Webcam,64,2025-04-11,canceled
783,85,Headphones,193,2025-05-03,completed
784,101,Mouse,19,2025-08-04,canceled
785,202,USB Cable,16,2026-03-04,canceled
786,866,Headphones,152,2025-12-09,pending
787,758,SSD,,2025-06-22,canceled
788,843,USB Cable,50,2026-02-14,refunded
789,776,Laptop,1220,2025-05-29,pending
790,741,Monitor,420,2025-03-24,pending
791,776,Webcam,96,2025-11-20,refunded
792,867,Monitor,417,2025-07-19,refunded
793,572,Laptop,1213,2025-07-06,pending
794,966,Laptop,1221,2025-07-04,canceled
795,,Charger,73,2025-10-31,canceled
796,805,Laptop,1249,2025-08-28,pending
797,339,RAM,110,2025-06-24,refunded
798,401,Mouse,49,2025-09-19,refunded
799,584,Webcam,90,2025-07-24,canceled
800,567,Keyboard,67,2025-05-03,refunded
801,934,Charger,43,2025-11-23,pending
802,72,Webcam,53,2025-11-28,canceled
803,881,Charger,50,2025-12-30,pending
804,429,Webcam,97,2025-05-10,completed
805,212,Keyboard,120,2025-08-02,pending
806,681,Webcam,60,2026-01-14,canceled
807,702,Webcam,,2025-12-20,pending
808,66,Charger,63,2025-10-25,pending
809,901,Webcam,79,2025-10-31,refunded
810,295,Webcam,72,2025-06-19,canceled
811,871,Keyboard,91,2025-07-02,pending
812,443,Webcam,74,2025-10-23,pending
813,716,Laptop,1205,2025-04-24,pending
814,299,Mouse,59,2025-05-01,pending
815,781,SSD,117,2025-11-09,canceled
816,785,USB Cable,26,2025-10-30,refunded
817,46,Webcam,51,2025-04-08,completed
818,473,Charger,46,2026-03-13,refunded
819,11,Headphones,147,2026-02-10,pending
820,497,Webcam,54,2026-01-17,completed
821,973,Webcam,58,2025-06-02,refunded
822,175,Laptop,1228,2025-09-03,completed
823,,Charger,35,2025-04-29,completed
824,280,Keyboard,93,2026-03-03,canceled
825,915,SSD,123,2025-11-05,refunded
826,831,SSD,151,2025-07-12,completed
827,54,RAM,70,2025-09-13,completed
828,,Monitor,413,2025-12-27,pending
829,29,Laptop,1211,2025-10-05,pending
830,982,Mouse,66,2025-05-19,pending
831,525,Mouse,67,2025-05-09,canceled
832,640,Monitor,449,2025-08-24,refunded
833,219,Mouse,37,2025-12-09,canceled
834,324,Laptop,1214,2026-02-13,pending
835,835,Headphones,181,2025-12-26,canceled
836,421,Headphones,189,2026-01-27,refunded
837,550,RAM,80,2025-10-15,canceled
838,647,Charger,68,2025-07-29,pending
839,,USB Cable,54,2025-08-04,refunded
840,934,RAM,98,2025-11-09,refunded
841,516,RAM,115,2025-05-05,completed
842,919,Mouse,34,2025-08-30,pending
843,635,Mouse,18,2025-09-16,pending
844,156,Charger,38,2025-10-01,completed
845,969,Webcam,97,2026-03-07,canceled
846,806,Laptop,1223,2026-01-07,refunded
847,25,Monitor,444,2025-05-24,canceled
848,56,Monitor,441,2025-07-02,pending
849,330,Keyboard,93,2026-03-13,completed
850,977,Monitor,393,2025-07-08,pending
851,178,RAM,105,2026-03-08,pending
852,743,Webcam,69,2025-04-15,pending
853,181,RAM,85,2026-03-14,canceled
854,651,Monitor,407,2025-06-01,refunded
855,408,Charger,35,2026-01-16,refunded
856,753,Charger,73,2025-09-21,pending
857,21,Charger,52,2025-10-04,completed
858,610,SSD,119,2025-09-27,pending
859,465,Headphones,164,2025-04-20,refunded
860,481,Monitor,,2025-08-31,pending
861,748,USB Cable,31,2025-09-26,refunded
862,994,USB Cable,24,2025-10-15,refunded
863,73,Charger,81,2025-08-13,completed
864,955,RAM,80,2025-11-01,pending
865,790,USB Cable,32,2025-06-07,refunded
866,60,Charger,84,2025-03-25,refunded
867,36,USB Cable,40,2025-10-19,completed
868,268,RAM,99,2025-10-26,pending
869,975,Keyboard,65,2025-03-27,completed
870,939,Charger,50,2026-02-26,completed
871,434,Keyboard,118,2025-09-27,refunded
872,991,SSD,152,2025-09-24,refunded
873,771,Mouse,21,2025-12-12,canceled
874,215,Charger,,2025-06-26,canceled
875,504,Laptop,1196,2026-01-30,completed
876,427,Headphones,186,2025-07-10,refunded
877,721,Keyboard,77,2025-06-30,refunded
878,462,RAM,122,2025-05-06,pending
879,188,Monitor,406,2025-06-13,refunded
880,112,Keyboard,70,2025-10-05,canceled
881,66,USB Cable,1,2025-07-08,pending
882,,Laptop,1193,2025-11-13,canceled
883,,Laptop,1196,2026-03-03,pending
884,618,SSD,158,2025-07-03,canceled
885,346,RAM,97,2025-05-11,canceled
886,323,Monitor,450,2026-02-06,canceled
887,,USB Cable,55,2025-04-11,canceled
888,892,Charger,71,2026-03-17,pending
889,544,Headphones,200,2026-03-21,pending
890,,Webcam,82,2025-06-08,refunded
891,654,USB Cable,1,2025-05-05,canceled
892,754,USB Cable,43,2025-11-16,refunded
893,757,RAM,120,2025-11-10,completed
894,965,Webcam,92,2026-03-14,completed
895,200,Keyboard,120,2025-07-20,completed
896,309,SSD,165,2026-03-05,refunded
897,119,Webcam,92,2026-02-10,pending
898,,Mouse,21,2025-06-28,refunded
899,952,USB Cable,57,2025-05-11,refunded
900,264,Webcam,110,2026-02-15,completed
901,649,Webcam,55,2025-07-09,canceled
902,785,RAM,74,2026-03-19,canceled
903,754,Charger,66,2025-11-08,refunded
904,119,Headphones,145,2025-03-27,completed
905,960,Monitor,437,2025-08-01,completed
906,321,Charger,61,2025-12-16,completed
907,195,Charger,52,2025-07-04,canceled
908,,Keyboard,98,2025-06-25,pending
909,873,Webcam,70,2025-03-29,pending
910,225,Webcam,93,2025-11-19,refunded
911,765,Laptop,1228,2026-02-04,canceled
912,127,Headphones,194,2026-03-02,refunded
913,299,Charger,28,2025-10-23,canceled
914,869,Monitor,434,2025-12-13,completed
915,878,Webcam,96,2025-11-30,refunded
916,935,Keyboard,66,2026-03-05,refunded
917,357,Charger,50,2025-06-26,completed
918,714,Monitor,434,2025-11-08,refunded
919,811,RAM,125,2025-10-31,completed
920,469,Keyboard,101,2025-06-07,pending
921,919,Keyboard,78,2025-09-01,pending
922,667,Laptop,1213,2025-07-20,completed
923,152,Charger,85,2025-06-06,refunded
924,58,Mouse,37,2025-11-09,refunded
925,528,USB Cable,37,2026-02-01,refunded
926,414,Monitor,392,2025-08-15,completed
927,705,RAM,81,2025-09-03,refunded
928,687,Mouse,64,2025-12-16,refunded
929,282,Webcam,73,2025-08-29,completed
930,501,SSD,124,2025-05-17,completed
931,492,Headphones,184,2025-09-15,completed
932,496,Charger,44,2025-09-21,pending
933,,SSD,121,2025-09-08,refunded
934,570,SSD,160,2026-01-16,refunded
935,552,Mouse,63,2025-05-27,pending
936,186,RAM,,2025-10-18,pending
937,322,Mouse,17,2026-03-04,pending
938,90,SSD,126,2025-05-29,completed
939,306,USB Cable,34,2025-07-05,pending
940,1,Monitor,409,2025-07-15,completed
941,802,Headphones,182,2026-02-11,refunded
942,321,SSD,168,2026-01-17,canceled
943,705,Mouse,57,2025-11-30,completed
944,307,Monitor,398,2025-05-31,pending
945,747,RAM,97,2025-05-15,completed
946,666,Keyboard,90,2025-08-27,refunded
947,436,Keyboard,99,2025-09-06,pending
948,649,Monitor,435,2025-11-15,canceled
949,524,RAM,80,2025-08-18,refunded
950,807,Charger,49,2025-12-14,completed
951,277,Mouse,49,2025-05-13,completed
952,338,Mouse,38,2025-12-23,canceled
953,818,Monitor,407,2025-03-28,completed
954,228,Charger,85,2025-04-29,completed
955,540,Headphones,177,2025-08-11,refunded
956,586,Headphones,175,2025-05-03,canceled
957,175,USB Cable,60,2025-03-28,refunded
958,695,SSD,145,2026-01-21,refunded
959,10,SSD,155,2026-03-01,pending
960,582,Headphones,143,2025-05-11,canceled
961,624,Charger,70,2025-12-30,refunded
962,818,Webcam,82,2025-06-29,canceled
963,965,Monitor,409,2026-03-02,completed
964,321,Mouse,55,2025-10-29,completed
965,96,Keyboard,101,2026-01-08,completed
966,952,Webcam,101,2025-03-27,completed
967,521,Keyboard,95,2026-01-07,refunded
968,910,SSD,154,2025-10-08,completed
969,933,Laptop,1235,2026-01-17,refunded
970,251,SSD,153,2026-01-30,completed
971,691,SSD,167,2025-04-24,pending
972,137,SSD,132,2025-05-13,completed
973,383,Mouse,36,2025-12-27,pending
974,879,Mouse,33,2026-02-13,canceled
975,3,RAM,95,2026-01-16,pending
976,983,SSD,162,2025-07-14,completed
977,869,Webcam,,2025-09-15,canceled
978,306,USB Cable,6,2025-06-21,completed
979,412,USB Cable,0,2025-10-08,completed
980,542,SSD,167,2025-06-29,pending
981,8,Keyboard,114,2025-10-08,canceled
982,307,USB Cable,27,2025-03-31,pending
983,450,Webcam,60,2025-04-09,pending
984,368,Monitor,397,2025-10-09,pending
985,432,USB Cable,57,2025-04-30,completed
986,491,Headphones,147,2026-02-11,refunded
987,699,Keyboard,85,2025-08-22,refunded
988,864,Charger,33,2025-03-24,completed
989,130,Keyboard,87,2025-06-14,completed
990,695,USB Cable,27,2025-06-14,completed
991,498,Mouse,63,2025-08-12,refunded
992,524,Keyboard,80,2025-07-31,canceled
993,718,Monitor,432,2025-07-06,refunded
994,830,Mouse,59,2026-02-24,pending
995,645,Keyboard,79,2025-11-29,completed
996,197,Keyboard,92,2025-11-30,completed
997,53,Charger,51,2025-12-10,canceled
998,228,USB Cable,27,2026-02-16,refunded
999,53,Headphones,147,2025-09-20,canceled
1000,729,Charger,40,2026-03-21,canceled
1001,1,Laptop,1232,2025-06-14,canceled
1002,931,RAM,76,2026-03-09,refunded
1003,,USB Cable,19,2025-07-05,completed
1004,566,Keyboard,86,2025-04-20,canceled
1005,798,RAM,103,2025-07-24,canceled
1006,599,Charger,30,2025-08-02,completed
1007,124,Laptop,1227,2026-02-25,pending
1008,102,Mouse,75,2025-04-24,canceled
1009,780,Monitor,424,2025-04-08,pending
1010,564,Headphones,197,2025-05-18,canceled
1011,735,Mouse,73,2025-08-27,refunded
1012,954,SSD,160,2025-07-24,completed
1013,991,Keyboard,83,2025-05-29,completed
1014,996,Monitor,437,2025-08-26,refunded
1015,526,Mouse,25,2026-02-13,refunded
1016,,Charger,50,2025-11-30,canceled
1017,586,Monitor,427,2025-11-07,completed
1018,467,SSD,155,2025-07-07,canceled
1019,726,Headphones,175,2026-02-07,completed
1020,244,Headphones,142,2025-07-01,pending
1021,137,Headphones,195,2025-09-22,completed
1022,844,Monitor,,2025-08-06,completed
1023,620,USB Cable,20,2025-06-29,completed
1024,271,Keyboard,91,2026-02-18,canceled
1025,836,Laptop,1242,2026-01-10,canceled
1026,181,Headphones,141,2026-01-06,completed
1027,969,Headphones,195,2026-02-02,pending
1028,276,Monitor,427,2026-03-16,refunded
1029,744,Charger,48,2026-01-02,pending
1030,186,Webcam,61,2025-05-16,pending
1031,747,Keyboard,106,2025-05-17,canceled
1032,182,Charger,68,2025-09-03,pending
1033,252,Webcam,108,2026-01-09,refunded
1034,,Laptop,1228,2026-03-16,completed
1035,847,Laptop,1238,2026-01-16,completed
1036,,Keyboard,125,2025-05-04,completed
1037,811,Mouse,49,2025-08-27,canceled
1038,143,Webcam,98,2025-12-14,refunded
1039,491,Keyboard,80,2025-05-15,completed
1040,557,Mouse,16,2025-07-20,completed
1041,,Charger,34,2025-05-09,completed
1042,438,Charger,34,2025-12-29,canceled
1043,901,Charger,68,2025-07-31,completed
1044,230,Mouse,33,2025-09-20,canceled
1045,370,Mouse,72,2025-09-16,completed
1046,544,USB Cable,38,2026-03-15,pending
1047,684,Headphones,179,2025-10-30,canceled
1048,939,Webcam,92,2025-11-11,canceled
1049,729,Mouse,65,2025-05-13,completed
1050,797,Keyboard,85,2026-03-04,pending
1051,805,Webcam,102,2026-02-24,completed
1052,745,Headphones,149,2025-08-11,completed
1053,786,Charger,47,2025-10-11,canceled
1054,997,Charger,63,2025-10-07,canceled
1055,944,Monitor,414,2025-09-20,refunded
1056,505,SSD,144,2025-10-06,pending
1057,432,SSD,146,2025-06-16,pending
1058,3,Monitor,444,2025-04-23,completed
1059,137,Mouse,18,2025-12-10,canceled
1060,798,Keyboard,83,2025-10-02,refunded
1061,996,Charger,40,2026-01-02,pending
1062,,Mouse,59,2026-01-14,pending
1063,989,Charger,48,2025-06-12,completed
1064,76,Webcam,103,2025-04-24,pending
1065,81,Monitor,394,2025-08-03,completed
1066,154,Keyboard,95,2025-06-06,pending
1067,307,Webcam,76,2026-01-29,canceled
1068,14,Headphones,147,2025-08-03,pending
1069,619,Keyboard,,2025-09-13,pending
1070,697,Webcam,85,2025-05-11,canceled
1071,727,Monitor,417,2025-05-03,pending
1072,387,Keyboard,112,2026-02-20,pending
1073,402,Keyboard,117,2025-08-03,completed
1074,321,Charger,77,2026-01-28,refunded
1075,663,Charger,37,2026-01-02,canceled
1076,618,USB Cable,1,2025-05-14,pending
1077,67,Monitor,428,2025-09-08,completed
1078,565,Monitor,430,2026-01-23,completed
1079,584,RAM,72,2025-10-11,refunded
1080,967,Headphones,140,2026-02-27,canceled
1081,513,Monitor,410,2025-08-25,refunded
1082,720,Mouse,36,2025-06-09,refunded
1083,515,Keyboard,66,2025-06-14,refunded
1084,39,Headphones,150,2025-12-22,pending
1085,641,Mouse,75,2025-05-05,pending
1086,670,Keyboard,114,2025-12-03,pending
1087,747,RAM,111,2025-05-15,canceled
1088,298,USB Cable,39,2025-12-17,refunded
1089,700,Charger,40,2025-12-03,pending
1090,,Keyboard,101,2025-08-26,refunded
1091,785,Headphones,175,2025-04-12,completed
1092,174,Headphones,150,2025-05-01,completed
1093,92,Mouse,26,2025-10-22,refunded
1094,263,Webcam,91,2025-09-14,pending
1095,500,Laptop,1213,2025-10-27,canceled
1096,940,Keyboard,93,2025-05-20,canceled
1097,322,USB Cable,5,2025-05-16,refunded
1098,897,Laptop,1229,2025-05-14,completed
1099,841,SSD,110,2025-06-21,pending
1100,163,RAM,95,2025-03-28,completed
1101,686,Mouse,37,2026-01-22,refunded
1102,838,Webcam,56,2025-08-23,completed
1103,983,Charger,74,2025-12-29,refunded
1104,325,USB Cable,38,2025-09-11,refunded
1105,118,Headphones,169,2025-05-14,completed
1106,150,Monitor,410,2025-10-03,completed
1107,64,USB Cable,50,2026-03-06,refunded
1108,217,Laptop,1250,2025-09-12,refunded
1109,86,Keyboard,69,2025-12-13,canceled
1110,730,Webcam,105,2025-09-02,refunded
1111,266,Keyboard,118,2025-11-15,completed
1112,351,Headphones,150,2025-03-28,pending
1113,487,SSD,154,2025-05-03,pending
1114,935,RAM,94,2025-04-14,completed
1115,204,Mouse,61,2025-11-14,pending
1116,962,USB Cable,0,2025-10-31,pending
1117,512,USB Cable,7,2025-05-26,refunded
1118,462,Keyboard,105,2025-05-21,refunded
1119,38,Monitor,437,2025-08-16,pending
1120,171,RAM,94,2025-08-26,pending
1121,,RAM,70,2026-03-06,canceled
1122,919,Headphones,172,2025-09-06,completed
1123,467,Charger,51,2025-12-09,canceled
1124,536,USB Cable,7,2025-06-26,pending
1125,567,RAM,80,2025-10-19,refunded
1126,706,Charger,65,2025-07-14,canceled
1127,,Mouse,20,2025-06-15,completed
1128,955,Charger,31,2026-02-27,refunded
1129,558,Mouse,55,2025-07-01,refunded
1130,684,Headphones,194,2025-04-26,refunded
1131,565,Charger,32,2025-08-09,pending
1132,360,Webcam,,2026-03-07,refunded
1133,230,SSD,128,2025-12-20,canceled
1134,859,Charger,,2025-08-17,pending
